Type,Year,Age,m,Height
33,2019,26,1.31043,11.5
33,2019,26,1.30194,11.5
33,2019,34,1.31771,11.5
33,2019,34,1.309,11.5
33,2019,34,1.30065,11.5
33,2019,34,1.30065,11.5
33,2019,34,1.29773,11.5
33,2019,34,1.28944,11.5
33,2019,34,1.2811,11.5
33,2019,34,1.27396,8.3
33,2019,34,1.27942,8.3
33,2019,34,1.27137,8.3
33,2019,34,1.26326,8.3
33,2019,22,1.21711,17.1
33,2019,34,1.21074,8.3
33,2019,34,1.20313,8.3
33,2019,22,1.15776,17.1
33,2019,34,1.17503,8.3
33,2019,22,1.08424,17.1
33,2019,22,1.09426,17.1
33,2019,22,1.0254,17.1
33,2019,45,0.777056,18.1
33,2019,45,0.747919,18.1
33,2019,45,0.690919,18.1
33,2019,45,0.638948,18.1
33,2019,23,0.408589,17
33,2019,20,0.615729,13.3
33,2019,45,0.563645,18.1
33,2019,23,0.367197,17
33,2019,20,0.615729,13.3
33,2019,20,0.615758,13.3
33,2019,20,0.615758,13.3
33,2019,20,0.6157,13.3
33,2019,20,0.615614,13.3
33,2019,45,0.506804,18.1
33,2019,20,0.610495,13.3
33,2019,20,0.610523,13.3
33,2019,20,0.610523,13.3
33,2019,20,0.610466,13.3
33,2019,20,0.641741,13.3
33,2019,20,0.60527,13.3
33,2019,20,0.60527,13.3
33,2019,20,0.605214,13.3
33,2019,20,0.636499,13.3
33,2019,20,0.600084,13.3
33,2019,20,0.600084,13.3
33,2019,20,0.600028,13.3
33,2019,20,0.599526,13.3
33,2019,20,0.599526,13.3
33,2019,20,0.59947,13.3
33,2019,20,0.589163,13.3
33,2019,20,0.578864,13.3
33,2019,20,0.596063,13.3
33,2019,20,0.595981,13.3
33,2019,20,0.586741,13.3
33,2019,20,0.595485,13.3
33,2019,20,0.595403,13.3
33,2019,20,0.59532,13.3
33,2019,20,0.585956,13.3
33,2019,20,0.576728,13.3
33,2019,20,0.576648,13.3
33,2019,20,0.594991,13.3
33,2019,20,0.594909,13.3
33,2019,20,0.594826,13.3
33,2019,20,0.594087,13.3
33,2019,20,0.594087,13.3
33,2019,20,0.57548,13.3
2,2019,32,0.177992,14.9
2,2019,25,0.245688,17.1
33,2019,22,2.82927,14
33,2019,22,2.76791,14
33,2019,22,2.70147,14
33,2019,22,2.23779,14
33,2019,22,2.75224,14
33,2019,22,2.28951,14
33,2019,22,2.22576,14
33,2019,22,2.18505,14
33,2019,22,2.08345,10.8
33,2019,22,2.07614,10.8
33,2019,21,2.03759,10.8
0,2019,19,0.261097,14.9
0,2019,19,0.266216,14.9
0,2019,19,0.272032,14.9
0,2019,19,0.277878,14.9
0,2019,19,0.277878,14.9
0,2019,19,0.284488,14.9
0,2019,19,0.284768,14.9
0,2019,19,0.2792,14.9
0,2019,19,0.285092,14.9
33,2019,0,1.46005,10.8
33,2019,37,3.72592,9.2
33,2019,37,3.69002,9.2
33,2019,37,3.63216,9.2
2,2019,44,0.275243,20.1
33,2019,20,3.58484,10.8
33,2019,20,3.52998,10.8
33,2019,20,3.54713,10.8
33,2019,20,3.52195,10.8
33,2019,20,3.49264,10.8
33,2019,27,0.450049,18.7
33,2019,27,0.490852,18.7
33,2019,24,0.558335,12.4
33,2019,24,0.544935,12.4
2,2019,37,0.137391,12.2
2,2019,37,0.147059,12.2
2,2019,0,1.74241,10.7
2,2019,0,1.74157,10.7
2,2019,0,1.68389,10.7
2,2019,0,1.60626,10.7
33,2019,38,0.306968,15.1
33,2019,27,0.44123,18
33,2019,27,0.423131,18
33,2019,27,0.643542,12.9
33,2019,27,0.570386,12.9
33,2019,27,0.474236,12.9
33,2019,27,0.46518,12.9
33,2019,32,0.869995,16.9
33,2019,32,0.845614,16.9
33,2019,32,0.850096,16.9
33,2019,0,0.321675,15.2
2,2019,0,0.638266,14.4
33,2019,45,0.21874,7.7
33,2019,45,0.218307,7.7
2,2019,39,0.644654,16.4
2,2019,39,0.6484,16.4
2,2019,39,0.64435,17.7
2,2019,39,0.641498,17.7
2,2019,39,0.644139,17.7
2,2019,39,0.664894,17.7
2,2019,39,0.664894,17.7
2,2019,39,0.678952,17.7
2,2019,39,0.665224,17.7
2,2019,39,0.651678,17.7
2,2019,39,0.648749,17.7
2,2019,39,0.667628,17.7
2,2019,39,0.670133,17.7
2,2019,39,0.678039,17.7
2,2019,39,0.664326,17.7
33,2019,19,1.62617,13.3
33,2019,19,1.59878,13.3
33,2019,19,1.60244,13.3
33,2019,19,1.59212,13.3
33,2019,19,1.59585,13.3
33,2019,19,1.5872,13.3
33,2019,19,1.38197,8
33,2019,19,1.38657,8
33,2019,19,1.37481,8
33,2019,19,1.37939,8
33,2019,20,1.24106,8
33,2019,20,1.15617,8
33,2019,20,1.15496,8
33,2019,20,1.15053,8
33,2019,20,1.14451,8
33,2019,20,1.14034,8
33,2019,20,1.14213,8
33,2019,20,1.13541,8
2,2019,32,0.641947,15.8
33,2019,20,1.131,8
2,2019,42,0.880515,12.1
2,2019,42,0.85142,12.1
2,2019,42,0.807643,12.1
33,2019,20,0.67298,14.5
33,2019,20,0.672689,14.5
33,2019,20,0.684702,14.5
33,2019,20,0.689094,14.5
2,2019,43,0.741525,12.1
2,2019,40,0.533038,11.4
2,2019,40,0.526844,11.4
2,2019,40,0.509084,11.4
2,2019,40,0.502888,11.4
2,2019,40,0.566431,14.6
2,2019,40,1.09433,14.6
2,2019,0,1.68736,14.5
2,2019,37,0.500466,8.8
2,2019,0,1.50917,14.5
2,2019,37,0.505026,8.8
2,2019,37,0.505026,8.8
2,2019,37,0.509729,8.8
2,2019,0,1.42727,14.5
2,2019,39,0.504754,8.8
2,2019,39,0.50463,8.8
2,2019,0,1.35931,14.5
2,2019,39,0.504432,8.8
2,2019,39,0.508931,8.8
2,2019,39,0.513799,8.8
2,2019,39,0.513673,8.8
2,2019,36,0.825067,23
33,2019,44,0.832988,10.8
33,2019,44,0.789788,10.8
33,2019,44,0.780246,10.8
33,2019,44,0.971997,11
33,2019,44,1.00237,11
33,2019,44,0.800442,11
33,2019,44,0.795841,11
2,2019,0,0.660647,17
33,2019,25,1.08425,11
33,2019,25,1.06996,11
33,2019,25,1.05059,11
33,2019,44,1.14067,11
2,2019,26,1.46586,12.4
2,2019,26,1.4714,12.4
33,2019,46,1.53462,16
2,2019,26,1.47437,12.4
33,2019,46,1.51515,16
2,2019,26,1.41993,12.4
2,2019,26,1.43905,12.4
2,2019,26,1.4544,12.4
33,2019,46,1.47932,10
33,2019,46,1.47755,10
33,2019,46,1.48021,10
33,2019,46,1.49716,10
33,2019,46,1.50924,10
33,2019,46,1.51409,10
33,2019,46,1.52815,10
33,2019,46,1.47909,10
33,2019,46,1.48632,10
33,2019,46,1.49436,10
33,2019,46,1.50629,10
33,2019,46,1.49114,10
33,2019,46,1.49776,10
33,2019,46,1.47551,10
33,2019,46,1.48704,10
33,2019,46,1.50705,10
33,2019,46,1.5303,10
33,2019,46,1.54125,10
33,2019,27,1.58247,10
33,2019,27,1.58569,10
33,2019,26,2.20014,11.5
33,2019,26,2.1875,11.5
33,2019,24,0.385618,13.6
2,2019,32,0.907146,19.6
2,2019,32,0.911713,19.6
33,2019,32,0.875885,4.5
33,2019,32,0.880257,4.5
33,2019,32,0.880831,4.5
2,2019,46,0.329102,10.2
2,2019,35,0.531745,12.1
2,2019,28,0.614807,14.8
2,2019,28,0.619598,14.8
2,2019,28,0.62422,14.8
2,2019,28,0.613306,14.8
2,2019,35,0.539997,12.1
2,2019,35,0.541258,12.1
2,2019,28,0.602691,14.8
2,2019,28,0.602691,14.8
2,2019,28,0.607319,14.8
2,2019,28,0.596473,14.8
2,2019,35,0.555761,12.1
2,2019,35,0.555761,12.1
2,2019,35,0.556911,12.1
2,2019,35,0.55765,12.1
2,2019,35,0.557917,12.1
2,2019,28,0.59638,14.8
2,2019,28,0.590643,14.8
2,2019,28,0.595824,14.8
2,2019,30,0.806896,12.1
2,2019,43,1.88528,7.5
2,2019,43,1.87359,7.5
2,2019,43,1.88208,7.5
2,2019,43,1.86814,7.5
2,2019,43,1.87366,12.2
2,2019,43,1.86712,12.2
2,2019,43,1.86058,12.2
2,2019,43,1.87255,12.2
2,2019,43,1.87227,12.2
2,2019,43,1.86573,12.2
2,2019,43,1.8592,12.2
2,2019,43,1.84593,12.2
2,2019,43,1.87097,12.2
2,2019,43,1.87069,12.2
2,2019,43,1.86415,12.2
2,2019,43,1.84765,12.2
2,2019,37,0.851108,14.5
2,2019,37,0.853855,14.5
2,2019,37,0.880438,14.5
2,2019,37,0.882691,14.5
2,2019,0,0.902075,14.5
2,2019,0,0.960635,14.5
2,2019,37,0.847413,14.5
2,2019,37,0.874117,14.5
33,2019,28,0.16956,16.29
33,2019,27,1.13642,22.8
33,2019,27,1.13278,22.8
33,2019,27,1.12365,22.8
33,2019,26,0.486564,18.7
33,2019,26,0.486911,18.7
33,2019,26,0.486803,18.7
33,2019,26,0.486933,18.7
33,2019,26,0.486824,18.7
33,2019,26,0.478298,18.7
33,2019,26,0.478191,18.7
33,2019,26,0.48689,18.7
33,2019,26,0.48689,18.7
33,2019,26,0.465474,18
33,2019,26,0.465326,18
33,2019,30,1.16075,14.3
33,2019,18,1.39154,15.3
33,2019,0,1.34915,15.3
33,2019,19,2.7406,16.1
33,2019,19,2.7364,16.1
33,2019,19,2.72596,16.1
33,2019,19,2.73419,16.1
33,2019,19,2.72691,16.1
33,2019,19,2.71645,16.1
33,2019,24,2.26192,11.3
33,2019,24,2.26917,11.3
33,2019,24,2.27285,14.2
33,2019,15,1.25658,15.4
33,2019,15,1.23925,15.4
33,2019,15,1.22098,15.4
33,2019,15,1.20308,15.4
33,2019,16,0.927343,12.8
33,2019,16,0.92334,12.8
33,2019,16,0.922302,12.8
33,2019,16,0.921638,12.8
33,2019,16,0.921266,12.8
33,2019,18,0.730882,14.6
33,2019,18,0.734408,14.6
33,2019,18,0.739106,14.6
33,2019,18,0.735577,14.6
33,2019,18,0.740291,14.6
33,2019,18,0.741355,14.6
33,2019,14,0.545625,18.6
2,2019,0,11.8849,7.3
2,2019,0,12.0307,7.3
33,2019,0,1.50791,25.3
33,2019,29,2.75293,13.6
33,2019,14,3.11361,11.6
2,2019,27,5.19675,8.39
2,2019,27,5.10371,8.39
2,2019,27,5.01896,8.39
2,2019,27,5.20274,8.39
2,2019,27,5.15553,8.39
2,2019,27,5.14454,8.39
2,2019,27,5.12441,8.39
2,2019,27,5.02724,8.39
2,2019,27,4.9372,8.39
2,2019,27,5.13164,8.39
2,2019,27,5.11029,8.39
2,2019,27,5.01293,8.39
33,2019,17,3.12591,16.6
33,2019,24,11.665,7.1
33,2019,24,12.189,7.1
33,2019,24,12.1456,7.1
33,2019,24,12.1091,7.1
33,2019,24,11.5576,7.1
33,2019,24,11.6712,7.1
33,2019,24,12.1442,7.1
33,2019,24,11.4889,7.1
33,2019,24,11.6033,7.1
33,2019,24,11.693,7.1
33,2019,24,12.0694,7.1
33,2019,24,12.0771,7.1
33,2019,24,11.4242,7.1
33,2019,24,11.5403,7.1
33,2019,24,11.9974,7.1
33,2019,24,12.0055,7.1
33,2019,24,11.2222,7.1
33,2019,24,11.3605,7.1
33,2019,24,11.4785,7.1
33,2019,24,11.5709,7.1
33,2019,24,11.6709,7.1
33,2019,24,11.768,7.1
33,2019,24,11.1697,7.1
33,2019,24,11.2967,7.1
33,2019,24,11.5207,7.1
33,2019,24,11.6225,7.1
33,2019,24,11.9145,7.1
33,2019,24,11.4595,7.1
33,2019,24,11.563,7.1
33,2019,24,11.6618,7.1
33,2019,24,11.7387,7.1
33,2019,26,4.82468,8.89
33,2019,26,4.85482,8.89
33,2019,26,4.88963,8.89
33,2019,19,3.03063,13.7
33,2019,20,0.377647,16.1
33,2019,28,3.27322,8.89
33,2019,19,0.377155,16.1
33,2019,20,0.377392,16.1
33,2019,28,2.88412,8.89
33,2019,28,2.93918,8.89
33,2019,28,2.87971,8.89
33,2019,20,0.324104,16.1
33,2019,20,0.324721,16.1
33,2019,20,0.32463,16.1
2,2019,31,3.64722,11.3
2,2019,22,0.159778,11.3
2,2019,22,0.159778,11.3
2,2019,22,0.160214,11.3
2,2019,22,0.159473,11.3
2,2019,22,0.15873,11.3
2,2019,22,0.159923,11.3
2,2019,22,0.159177,11.3
2,2019,22,0.158428,11.3
33,2019,35,0.402626,10.6
2,2019,35,0.394283,10.6
2,2019,30,0.184096,11.4
2,2019,30,0.195799,11.4
0,2019,27,0.745901,15.7
33,2019,0,0.474692,13
33,2019,45,0.121006,13.6
33,2019,21,0.333172,12.5
33,2019,21,0.333366,12.5
33,2019,21,0.313434,12.5
33,2019,21,0.313691,12.5
2,2019,48,0.110522,13.6
2,2019,48,0.110458,13.6
2,2019,48,0.110385,13.6
33,2019,33,2.63793,12
33,2019,33,2.55121,12
33,2019,33,2.70313,12
33,2019,33,2.61643,12
33,2019,33,2.55097,12
33,2019,33,2.81299,12
33,2019,33,2.75205,12
33,2019,33,2.59998,12
33,2019,33,2.84311,12
33,2019,33,2.92657,12
33,2019,33,3.35578,12
33,2019,33,3.03857,12
33,2019,33,2.98249,12
33,2019,17,1.25,12.8
33,2019,17,1.23831,12.8
33,2019,17,1.26362,12.8
33,2019,17,1.23169,12.8
33,2019,17,1.25149,12.8
33,2019,17,1.22912,12.8
33,2019,17,1.26626,12.8
33,2019,45,0.0311222,22.1
33,2019,45,0.0311166,22.1
33,2019,24,0.351909,16.5
33,2019,24,0.347423,16.5
33,2019,18,0.942563,12.7
33,2019,18,0.923742,12.7
33,2019,18,0.904977,12.7
33,2019,18,0.885304,12.7
33,2019,18,0.947286,12.7
33,2019,18,0.928473,12.7
33,2019,18,0.909717,12.7
33,2019,18,0.967014,12.7
33,2019,18,0.948217,12.7
33,2019,18,0.976879,12.7
33,2019,18,0.95809,12.7
33,2019,18,0.972161,12.7
33,2019,18,0.977311,12
33,2019,18,0.977647,12
33,2019,18,0.977647,12
33,2019,18,0.958655,12
33,2019,19,1.25783,12.6
33,2019,19,1.26416,12.6
33,2019,19,1.25917,12.6
33,2019,19,1.25878,12.6
33,2019,19,1.25506,12.6
33,2019,19,1.25006,12.6
33,2019,19,1.24994,12.6
33,2019,19,1.24968,12.6
33,2019,15,1.29032,12.6
33,2019,15,1.28528,12.6
33,2019,19,1.25601,12.6
33,2019,19,1.25089,12.6
33,2019,19,1.25063,12.6
33,2019,15,1.29641,12.6
33,2019,15,1.29071,12.6
33,2019,19,1.25703,12.6
33,2019,19,1.25203,12.6
33,2019,19,1.2519,12.6
33,2019,19,1.25165,12.6
33,2019,15,1.30244,12.6
33,2019,15,1.29674,12.6
33,2019,15,1.29654,12.6
33,2019,15,1.30663,12.6
33,2019,19,1.26293,12.6
33,2019,19,1.26268,12.6
33,2019,15,1.3136,12.6
33,2019,19,1.26878,12.6
33,2019,19,0.756757,10.2
0,2019,0,0.61398,10.2
0,2019,0,0.601666,10.2
33,2019,18,2.40752,17
33,2019,18,2.41378,17
33,2019,18,2.40399,17
33,2019,18,2.40999,17
33,2019,18,2.40634,17
33,2019,21,2.41449,17
33,2019,21,2.42367,17
33,2019,21,2.402,17
33,2019,21,2.41481,17
33,2019,21,2.42406,17
33,2019,21,2.41095,17
33,2019,21,2.38576,17
33,2019,21,2.38576,17
33,2019,21,2.39225,17
33,2019,21,2.40158,17
33,2019,21,2.3884,17
33,2019,21,2.35469,17
33,2019,21,2.36408,17
33,2019,21,2.31806,17
33,2019,21,2.27499,17
33,2019,21,2.25508,17
33,2019,21,2.19562,17
33,2019,21,2.20705,17
33,2019,21,2.1939,17
33,2019,32,2.67655,16.79
33,2019,32,2.6666,16.79
33,2019,32,2.6496,16.79
33,2019,32,2.63546,16.79
33,2019,32,2.71962,16.79
33,2019,32,2.69559,16.79
33,2019,32,2.69174,16.79
33,2019,32,2.77295,16.79
33,2019,32,2.75336,16.79
33,2019,32,2.74413,16.79
33,2019,32,2.71922,16.79
33,2019,32,2.77354,16.79
33,2019,32,2.76418,16.79
33,2019,32,2.73915,16.79
33,2019,32,2.81446,16.79
33,2019,32,2.80393,16.79
33,2019,32,2.79912,16.79
33,2019,32,2.78962,16.79
33,2019,32,2.81883,16.79
33,2019,32,2.81357,16.79
33,2019,32,2.80393,16.79
33,2019,32,2.77865,16.79
33,2019,21,0.782392,18
33,2019,21,0.783721,18
33,2019,21,0.775524,18
33,2019,21,0.762563,18
33,2019,21,0.763793,18
33,2019,21,0.75556,18
33,2019,21,0.747334,18
33,2019,21,0.753745,18
33,2019,21,0.786005,18
33,2019,32,2.78436,16.79
33,2019,32,2.72306,16.79
33,2019,21,1.15746,17
33,2019,21,1.17511,17
33,2019,21,1.18036,17
33,2019,34,0.783869,18
33,2019,34,0.783869,18
33,2019,34,0.77567,18
33,2019,34,0.762708,18
33,2019,34,0.763938,18
33,2019,34,0.755703,18
33,2019,34,0.747477,18
33,2019,0,2.85804,16.79
33,2019,0,2.73742,16.79
33,2019,0,2.71722,16.79
33,2019,0,2.70769,16.79
33,2019,20,1.15643,17
33,2019,20,1.17407,17
33,2019,20,1.18671,17
33,2019,34,0.777568,18
33,2019,34,0.77889,18
33,2019,34,0.780142,18
33,2019,34,0.770686,18
33,2019,34,0.757719,18
33,2019,34,0.758941,18
33,2019,0,2.88401,16.79
33,2019,0,2.76301,16.79
33,2019,0,2.74268,16.79
33,2019,0,2.73302,16.79
33,2019,0,2.69302,16.79
33,2019,0,2.66821,16.79
33,2019,0,2.68559,16.79
33,2019,20,1.15535,17
33,2019,20,1.17302,17
33,2019,20,1.18558,17
33,2019,34,0.78755,22.3
33,2019,34,0.780622,22.3
33,2019,34,0.766429,22.3
33,2019,34,0.767663,22.3
33,2019,34,0.791823,22.3
33,2019,34,0.799499,22.3
33,2019,0,2.9118,15.6
33,2019,0,2.90175,15.6
33,2019,0,2.79094,15.6
33,2019,0,2.76988,15.6
33,2019,0,2.76007,15.6
33,2019,0,2.71822,15.6
33,2019,0,2.6933,15.6
33,2019,20,1.15397,12.3
33,2019,20,1.18421,12.3
33,2019,20,1.36268,12.3
33,2019,34,0.796381,22.3
33,2019,34,0.797659,22.3
33,2019,34,0.789486,22.3
33,2019,34,0.776552,22.3
33,2019,34,0.776552,22.3
33,2019,34,0.768355,22.3
33,2019,34,0.760167,22.3
33,2019,34,0.808314,22.3
33,2019,0,2.79374,15.6
33,2019,0,2.77265,15.6
33,2019,0,2.76007,15.6
33,2019,0,2.71879,15.6
33,2019,20,1.1474,12.3
33,2019,20,1.17758,12.3
33,2019,20,1.24484,12.3
33,2019,20,1.26965,12.3
33,2019,20,1.28909,12.3
33,2019,20,1.35575,12.3
33,2019,20,1.37617,12.3
33,2019,34,1.3854,12.3
33,2019,34,0.784462,22.3
33,2019,34,0.771525,22.3
33,2019,34,0.772805,22.3
33,2019,34,0.763323,22.3
33,2019,0,2.79669,15.6
33,2019,0,2.77602,15.6
33,2019,20,1.13059,12.3
33,2019,20,1.21128,12.3
33,2019,20,1.22736,12.3
33,2019,20,1.25202,12.3
33,2019,20,1.27126,12.3
33,2019,20,1.33759,12.3
33,2019,20,1.35779,12.3
33,2019,34,1.36681,12.3
33,2019,34,1.37633,12.3
33,2019,34,1.38598,12.3
33,2019,34,1.38598,12.3
33,2019,34,1.39569,12.3
33,2019,34,1.40724,12.3
33,2019,34,1.41668,12.3
33,2019,0,2.86348,15.6
33,2019,0,2.80023,15.6
33,2019,20,1.15094,12.3
33,2019,20,1.16903,12.3
33,2019,20,1.1885,12.3
33,2019,20,1.21287,12.3
33,2019,20,1.2481,12.3
33,2019,20,1.31405,12.3
33,2019,20,1.334,12.3
33,2019,34,1.34284,12.3
33,2019,34,1.37127,12.3
33,2019,34,1.37127,12.3
33,2019,34,1.38236,12.3
33,2019,34,1.39162,12.3
33,2019,0,2.89311,15.6
33,2019,0,2.86772,15.6
33,2019,20,1.09236,12.3
33,2019,20,1.12177,12.3
33,2019,20,1.13421,12.3
33,2019,20,1.15217,12.3
33,2019,20,1.17137,12.3
33,2019,20,1.19567,12.3
33,2019,20,1.21991,12.3
33,2019,20,1.23075,12.3
33,2019,20,1.29642,12.3
33,2019,34,1.3248,12.3
33,2019,34,1.35266,12.3
33,2019,34,1.38416,12.3
33,2019,0,2.87244,15.6
33,2019,20,1.09216,12.3
33,2019,20,1.10425,12.3
33,2019,20,1.11661,12.3
33,2019,20,1.1345,12.3
33,2019,20,1.15446,12.3
33,2019,20,1.17862,12.3
33,2019,20,1.20273,12.3
33,2019,20,1.22151,12.3
33,2019,20,1.24877,12.3
33,2019,32,2.60055,16.1
33,2019,32,2.60169,16.1
33,2019,32,2.59846,16.1
33,2019,32,2.59416,16.1
33,2019,32,2.59546,16.1
33,2019,32,2.59853,16.1
33,2019,32,2.59082,16.1
33,2019,22,1.12467,21.1
33,2019,22,1.12487,21.1
33,2019,22,1.12482,21.1
33,2019,22,1.12477,21.1
33,2019,30,0.884831,21.2
33,2019,30,0.861988,21.2
33,2019,30,0.843803,21.2
33,2019,30,0.885122,21.2
33,2019,30,0.862271,21.2
33,2019,30,0.84408,21.2
33,2019,30,0.885453,21.2
33,2019,30,0.862554,21.2
33,2019,30,0.625206,17.7
33,2019,30,0.615949,17.7
33,2019,30,0.606545,17.7
33,2019,30,0.634816,17.7
33,2019,30,0.625559,17.7
33,2019,30,0.616413,17.7
33,2019,30,0.63991,17.7
33,2019,30,0.630766,17.7
33,2019,30,0.607488,17.7
2,2019,23,4.26946,11.1
0,2019,22,2.13104,10.9
0,2019,27,2.30506,10.9
0,2019,22,2.19997,10.9
0,2019,0,2.50295,10.9
0,2019,0,2.41248,10.9
33,2019,21,1.16818,13.4
33,2019,21,1.17809,13.4
33,2019,21,1.20091,13.4
33,2019,21,1.21075,13.4
33,2019,21,1.22323,13.4
33,2019,21,1.25502,13.4
33,2019,21,1.27457,13.4
33,2019,18,1.42293,13.4
33,2019,21,1.30511,13.4
33,2019,21,1.319,13.4
33,2019,21,1.34779,13.4
33,2019,21,1.31791,13.4
33,2019,21,1.32735,13.4
33,2019,21,1.35497,13.4
33,2019,21,1.2084,20.4
33,2019,21,1.21227,20.4
33,2019,21,1.21457,20.4
33,2019,21,1.31188,13.4
33,2019,21,1.32131,13.4
33,2019,21,1.34938,13.4
33,2019,21,1.20757,20.4
33,2019,21,1.20888,20.4
33,2019,21,1.20888,20.4
33,2019,21,1.21281,20.4
33,2019,21,1.21584,20.4
33,2019,21,1.33918,13.4
33,2019,21,1.34839,13.4
33,2019,21,1.20296,20.4
33,2019,21,1.20195,20.4
33,2019,21,1.20596,20.4
33,2019,21,1.20357,20.4
33,2019,21,1.20261,20.4
33,2019,21,1.20756,20.4
33,2019,21,1.21149,20.4
33,2019,21,1.19752,20.4
33,2019,21,1.1965,20.4
33,2019,21,1.19998,20.4
33,2019,21,1.1982,20.4
33,2019,21,1.19731,20.4
33,2019,21,1.20107,20.4
33,2019,21,1.37864,13.4
33,2019,21,1.19609,20.4
33,2019,21,1.19609,20.4
33,2019,21,1.19778,20.4
33,2019,21,1.19689,20.4
33,2019,21,1.19633,20.4
33,2019,21,1.20028,20.4
33,2019,21,1.19933,20.4
33,2019,21,1.20255,20.4
33,2019,21,1.20196,20.4
33,2019,21,1.20107,20.4
33,2019,21,1.18593,20.4
33,2019,21,1.18989,20.4
33,2019,21,1.18894,20.4
33,2019,21,1.19218,20.4
33,2019,21,1.19159,20.4
33,2019,21,1.19071,20.4
33,2019,21,1.18499,20.4
33,2019,21,1.18894,20.4
33,2019,21,1.188,20.4
33,2019,21,1.19183,20.4
33,2019,21,1.19124,20.4
33,2019,21,1.18475,20.4
33,2019,21,1.18871,20.4
33,2019,21,1.18777,20.4
33,2019,21,1.19101,20.4
33,2019,21,1.1851,20.4
33,2019,21,1.18906,20.4
33,2019,21,1.18812,20.4
33,2019,21,1.19254,20.4
33,2019,21,1.18971,20.4
33,2019,21,1.18877,20.4
33,2019,21,1.1926,20.4
33,2019,18,1.42575,13.4
33,2019,18,1.43584,13.4
33,2019,21,1.19331,20.4
33,2019,21,1.19272,20.4
33,2019,21,1.20642,20.4
33,2019,21,1.23888,13.4
33,2019,21,1.19396,20.4
33,2019,21,1.19336,20.4
33,2019,21,1.1987,20.4
33,2019,21,1.20221,20.4
33,2019,20,0.623084,26.9
33,2019,20,0.627967,26.9
33,2019,20,0.588643,26.9
33,2019,20,0.593531,26.9
33,2019,21,1.17286,25.3
33,2019,20,0.549233,26.9
33,2019,20,0.554099,26.9
33,2019,20,0.558991,26.9
33,2019,21,1.15329,25.3
33,2019,21,1.20067,16
33,2019,21,1.2047,16
33,2019,20,0.514724,26.9
33,2019,20,0.519596,26.9
33,2019,21,1.13873,25.3
33,2019,21,1.18614,16
33,2019,20,0.495099,26.9
33,2019,20,0.500049,26.9
33,2019,20,0.504926,26.9
33,2019,20,0.480412,26.9
33,2019,20,0.485293,26.9
33,2019,20,0.490245,26.9
33,2019,20,0.480602,26.9
33,2019,20,0.490439,26.9
33,2019,28,12.8886,9.8
33,2019,28,12.7457,9.8
33,2019,0,0.507614,26.9
33,2019,20,0.497758,26.9
33,2019,20,0.493535,26.9
33,2019,20,0.484309,26.9
33,2019,20,0.470157,26.9
33,2019,28,13.1052,9.8
33,2019,28,12.9756,9.8
33,2019,28,12.8321,9.8
33,2019,28,12.7953,9.8
33,2019,20,0.502934,26.9
33,2019,29,0.493778,26.9
33,2019,29,0.488841,26.9
33,2019,29,0.479604,26.9
33,2019,29,0.465439,26.9
33,2019,29,0.466039,26.9
33,2019,22,13.1729,9.8
33,2019,22,13.0454,9.8
33,2019,22,12.9039,9.8
33,2019,22,12.8579,9.8
33,2019,29,0.494805,26.9
33,2019,29,0.484908,26.9
33,2019,29,0.47074,26.9
33,2019,29,0.471277,26.9
33,2019,22,13.0903,9.8
33,2019,29,0.5,26.9
33,2019,29,0.490804,26.9
33,2019,20,0.527822,26.9
33,2019,20,0.518544,26.9
33,2019,29,0.509397,26.9
33,2019,29,0.505126,26.9
33,2019,29,0.495933,26.9
33,2019,29,0.509573,26.9
33,2019,29,0.505301,26.9
33,2019,29,0.496106,26.9
33,2019,20,0.528265,26.9
33,2019,20,0.519031,26.9
33,2019,29,0.509926,26.9
33,2019,29,0.49645,26.9
33,2019,20,0.533544,26.9
33,2019,20,0.524311,26.9
33,2019,29,0.510963,26.9
33,2019,29,0.501764,26.9
33,2019,29,0.520446,26.9
33,2019,29,0.516231,26.9
33,2019,29,0.507059,26.9
33,2019,29,0.492782,26.9
33,2019,29,0.492758,26.9
33,2019,29,0.492684,26.9
33,2019,22,13.4033,9.8
33,2019,20,0.529913,26.9
33,2019,29,0.520808,26.9
33,2019,29,0.516616,26.9
33,2019,22,13.4909,9.8
33,2019,22,13.3661,9.8
33,2019,22,13.3551,9.8
33,2019,20,0.531228,26.9
33,2019,29,0.521299,26.9
33,2019,29,0.51713,26.9
33,2019,29,0.493692,26.9
33,2019,22,13.5857,9.8
33,2019,22,13.4527,9.8
33,2019,22,13.3285,9.8
33,2019,20,0.559933,26.9
33,2019,20,0.531677,26.9
33,2019,29,0.49416,26.9
33,2019,22,13.6033,9.8
33,2019,22,13.541,9.8
33,2019,22,13.4101,9.8
33,2019,22,13.2877,9.8
33,2019,22,13.5415,9.8
33,2019,22,13.4627,9.8
33,2019,22,13.3492,9.8
33,2019,22,13.2288,9.8
33,2019,22,13.4924,9.8
33,2019,22,13.4128,9.8
33,2019,22,13.293,9.8
33,2019,22,13.18,9.8
33,2019,22,13.3647,9.8
33,2019,22,13.2469,9.8
33,2019,22,13.2318,9.8
33,2019,29,12.9607,9.8
33,2019,22,13.2166,9.8
33,2019,22,13.0474,9.8
2,2019,0,11.8275,10
2,2019,0,11.6785,10
2,2019,0,11.6493,10
2,2019,0,11.9362,10
