Type,Year,Age,High,m
33,2020,28,0,0.901481
33,2020,28,0,0.871882
33,2020,28,0,0.834955
33,2020,28,0,0.814266
33,2020,28,0,0.792937
33,2020,28,0,0.89214
33,2020,28,0,0.85999
33,2020,28,0,0.823245
33,2020,28,0,0.802594
33,2020,28,0,0.78125
33,2020,16,9.3,2.9391
33,2020,28,0,0.94174
33,2020,36,12.6,2.42042
33,2020,36,12.6,2.39363
33,2020,36,12.6,2.42304
33,2020,36,12.6,2.3914
33,2020,36,12.6,2.38478
33,2020,36,12.6,2.37307
33,2020,36,12.6,2.36642
33,2020,36,12.6,2.35963
33,2020,36,12.6,2.35294
2,2020,33,16.6,2.00609
33,2020,33,16.6,2.05668
33,2020,33,16.6,2.0658
0,2020,32,0,1.63095
0,2020,32,0,1.71923
33,2020,33,16.6,2.07089
33,2020,33,16.6,2.07246
33,2020,33,16.6,2.06451
0,2020,32,0,1.54456
0,2020,32,0,1.64013
0,2020,32,0,1.72876
0,2020,32,0,1.82423
0,2020,32,0,1.55278
0,2020,32,0,1.64881
0,2020,32,0,1.73778
0,2020,32,0,1.8336
0,2020,32,0,1.56098
0,2020,32,0,1.65739
0,2020,32,0,1.74678
0,2020,32,0,1.4414
0,2020,32,0,1.56966
0,2020,32,0,1.66646
0,2020,32,0,1.75619
0,2020,32,0,1.85275
0,2020,32,0,1.23525
0,2020,32,0,1.34303
0,2020,32,0,1.44269
0,2020,32,0,1.56489
0,2020,32,0,1.66881
0,2020,32,0,1.75887
0,2020,32,0,1.23587
0,2020,32,0,1.33804
0,2020,32,0,1.56096
0,2020,32,0,1.658
33,2020,29,0,1.92308
33,2020,23,10.8,0.905374
33,2020,24,14.8,2.16819
33,2020,24,14.8,2.16819
33,2020,24,14.8,2.14308
33,2020,24,14.8,2.16889
33,2020,24,14.8,2.16906
33,2020,24,14.8,2.14411
33,2020,24,14.8,2.16681
33,2020,24,14.8,2.16699
33,2020,24,14.8,2.1424
33,2020,24,14.8,2.16405
33,2020,34,14.8,2.18024
33,2020,34,14.8,2.17683
33,2020,34,14.8,2.16896
33,2020,34,14.8,2.19677
33,2020,34,0,2.221
33,2020,34,0,2.2064
33,2020,34,0,2.20554
33,2020,34,14.8,2.20536
33,2020,34,14.8,2.19858
33,2020,34,0,2.21176
33,2020,34,0,2.2102
33,2020,34,0,2.20744
33,2020,34,0,2.20657
33,2020,34,14.8,2.2064
33,2020,34,14.8,2.19961
2,2020,24,14.8,2.31544
2,2020,24,14.8,2.32006
2,2020,24,14.8,2.32041
2,2020,24,14.8,2.32762
2,2020,24,14.8,2.32872
2,2020,24,14.8,2.33395
2,2020,24,14.8,2.33559
2,2020,24,12.2,2.33974
2,2020,24,12.2,2.34156
33,2020,22,0,2.2985
2,2020,24,12.2,2.32876
2,2020,24,12.2,2.33136
2,2020,24,12.2,2.30181
33,2020,24,12.2,2.28097
2,2020,39,6.4,3.63214
2,2020,39,6.4,3.6218
2,2020,39,6.4,3.59987
33,2020,26,0,2.74133
33,2020,26,0,2.75214
33,2020,26,0,2.85643
33,2020,26,0,2.89639
2,2020,26,0,3.17787
2,2020,26,0,3.18612
0,2020,26,0,2.77109
0,2020,36,0,2.74047
0,2020,36,0,2.75023
0,2020,36,0,2.78678
0,2020,36,0,2.95599
0,2020,30,8.2,2.73345
0,2020,30,8.2,2.73689
0,2020,30,8.2,2.72741
0,2020,30,8.2,2.73063
0,2020,30,8.2,2.72794
0,2020,30,8.2,2.73095
0,2020,36,0,2.78733
33,2020,29,12.5,2.57551
2,2020,25,12.2,3.13306
2,2020,25,12.2,3.06037
0,2020,31,0,1.63186
0,2020,31,0,1.6429
0,2020,31,0,1.59391
0,2020,31,0,1.58818
0,2020,31,0,1.58801
0,2020,31,0,1.59902
0,2020,31,0,1.567
0,2020,31,0,1.56129
0,2020,31,0,1.56112
0,2020,31,0,1.5721
33,2020,34,18.6,1.46843
33,2020,34,9.6,1.52101
33,2020,34,9.6,1.53805
33,2020,34,9.6,1.52854
33,2020,34,9.6,1.49993
33,2020,34,9.6,1.51738
33,2020,34,9.6,1.52122
33,2020,34,9.6,1.54123
33,2020,26,0,2.69858
33,2020,26,0,2.73868
33,2020,26,0,2.76395
33,2020,26,0,2.75509
33,2020,20,18.5,3.00404
33,2020,20,18.5,3.011
33,2020,20,18.5,3.02895
33,2020,20,18.5,3.04205
33,2020,20,18.5,3.06011
33,2020,20,18.5,3.04839
33,2020,20,18.5,3.04341
33,2020,20,18.5,3.03481
33,2020,20,18.5,3.03706
33,2020,20,18.5,3.01967
33,2020,20,18.5,2.96326
33,2020,20,18.5,2.9704
33,2020,20,18.5,2.98819
33,2020,20,18.5,3.00114
33,2020,22,18.5,3.01904
33,2020,20,18.5,2.91373
33,2020,20,18.5,2.92105
33,2020,20,18.5,2.93884
33,2020,20,18.5,2.90559
2,2020,21,10.6,3.28904
33,2020,20,18.7,3.10374
33,2020,17,9.7,2.10159
33,2020,21,9.7,2.04985
33,2020,21,9.7,2.05188
33,2020,21,9.7,2.04272
33,2020,21,9.82,2.39886
33,2020,15,9.7,1.97579
33,2020,19,0,2.6165
33,2020,19,0,2.62184
33,2020,19,0,2.61794
33,2020,31,14,0.501428
33,2020,31,14,0.501532
33,2020,31,14,0.510954
33,2020,31,14,0.49515
33,2020,31,0,0.507717
2,2020,29,13,2.65592
33,2020,20,12,1.96846
33,2020,18,0,1.24175
2,2020,23,11.53,1.99176
2,2020,23,11.53,1.97697
0,2020,16,0,1.06205
33,2020,34,0,1.00458
33,2020,34,0,1.00719
33,2020,34,0,1.01308
33,2020,34,0,1.00264
33,2020,34,0,1.01093
33,2020,19,15.8,0.543944
0,2020,21,7.5,3.81232
0,2020,21,7.5,3.84198
0,2020,21,7.5,3.95899
0,2020,21,7.5,3.9294
0,2020,21,7.5,3.9668
0,2020,21,7.5,4.0911
0,2020,21,7.5,4.01686
0,2020,21,7.5,4.06229
0,2020,21,7.5,4.19408
0,2020,21,7.5,4.32033
0,2020,21,7.5,4.11813
0,2020,21,7.5,4.1711
0,2020,21,7.5,4.3102
0,2020,21,7.5,4.43575
0,2020,21,7.5,4.19245
0,2020,21,7.5,4.24513
0,2020,21,7.5,4.38341
0,2020,21,7.5,4.50866
0,2020,21,7.5,4.26563
0,2020,21,7.5,4.3184
0,2020,21,7.5,4.33772
0,2020,21,7.5,4.3906
0,2020,21,7.5,4.40826
0,2020,21,7.5,4.4718
0,2020,21,7.5,4.42604
0,2020,21,7.5,4.48915
0,2020,36,0,2.98552
0,2020,36,0,2.98933
0,2020,36,0,2.95355
0,2020,36,0,3.01376
0,2020,36,0,2.97045
0,2020,36,0,2.92774
0,2020,36,0,3.00477
0,2020,36,0,2.96224
33,2020,34,11.1,2.63209
33,2020,34,11.1,2.59851
33,2020,17,11.5,1.6526
33,2020,17,11.5,1.63819
33,2020,17,11.5,1.70147
33,2020,17,11.5,1.74345
33,2020,17,11.5,1.62857
33,2020,17,11.5,1.68465
33,2020,17,11.5,1.73338
33,2020,17,11.5,1.57584
33,2020,17,11.5,1.62669
33,2020,17,11.5,1.68248
33,2020,17,11.5,1.72449
33,2020,17,11.5,1.51767
33,2020,17,11.5,1.53665
33,2020,17,11.5,1.56811
33,2020,17,11.5,1.61859
33,2020,17,11.5,1.67413
33,2020,17,11.5,1.52372
33,2020,17,11.5,1.54281
33,2020,17,11.5,1.57399
33,2020,22,11.5,1.52823
33,2020,22,11.5,1.54731
33,2020,22,11.5,1.5783
33,2020,22,7.9,1.45735
33,2020,22,7.9,1.4517
33,2020,22,7.9,1.43894
33,2020,22,12.3,1.58851
33,2020,33,12.3,1.6628
33,2020,22,12.3,1.5864
33,2020,22,0,1.40187
33,2020,22,0,1.40933
33,2020,31,9.39,0.920097
33,2020,31,9.39,0.919818
33,2020,31,9.39,0.897959
33,2020,31,9.39,0.897959
33,2020,31,9.39,0.910041
0,2020,33,13.4,0.918403
0,2020,33,13.4,0.902975
0,2020,33,13.4,0.905433
0,2020,33,13.4,0.905915
0,2020,33,13.4,0.905915
0,2020,33,13.4,0.901703
0,2020,33,13.4,0.914489
0,2020,33,13.4,0.916067
0,2020,33,13.4,0.917595
33,2020,33,13.4,0.922282
33,2020,33,13.4,0.923041
33,2020,33,0,0.923529
33,2020,33,0,0.924182
33,2020,33,0,0.924726
33,2020,33,0,0.925271
33,2020,33,0,0.913107
33,2020,33,0,0.902495
33,2020,33,0,0.902495
33,2020,33,0,0.915697
33,2020,33,0,0.917268
33,2020,33,0,0.925598
33,2020,33,0,0.92609
33,2020,33,0,0.914131
33,2020,33,0,0.903454
33,2020,33,0,0.904844
33,2020,33,0,0.916672
33,2020,33,0,0.918192
33,2020,33,0,0.9268
33,2020,33,0,0.914886
33,2020,33,0,0.904148
33,2020,33,0,0.905486
33,2020,33,0,0.918791
33,2020,33,0,0.918791
33,2020,33,0,0.915535
33,2020,33,0,0.904737
33,2020,33,0,0.906076
33,2020,33,0,0.91939
33,2020,33,0,0.920756
33,2020,33,0,0.905325
33,2020,33,0,0.906667
33,2020,33,0,0.919991
33,2020,33,0,0.921358
33,2020,33,0,0.922125
33,2020,33,0,0.922125
33,2020,33,0,0.9201
33,2020,33,0,0.921467
33,2020,33,0,0.924269
33,2020,33,0,0.925207
2,2020,27,12.4,1.75375
2,2020,27,12.4,1.71209
2,2020,27,12.4,1.69649
2,2020,27,0,1.73772
2,2020,27,0,1.7316
33,2020,32,18.6,1.42896
33,2020,32,18.6,1.374
33,2020,32,18.6,1.34095
33,2020,31,8.1,0.25389
33,2020,34,17.5,1.48515
33,2020,34,17.5,1.49254
33,2020,34,17.5,1.4826
33,2020,34,17.5,1.48865
33,2020,29,0,2.07791
0,2020,30,0,1.56752
33,2020,19,0,3.80734
33,2020,20,18.7,3.23077
33,2020,20,18.7,3.22531
33,2020,20,18.7,3.22498
33,2020,20,18.7,3.21971
33,2020,20,18.7,3.21363
33,2020,20,18.7,3.20611
33,2020,20,18.7,3.13838
33,2020,20,18.7,3.11227
33,2020,20,18.7,3.08518
33,2020,20,18.7,3.05791
33,2020,20,18.7,3.03651
33,2020,20,18.5,3.02153
33,2020,20,18.5,3.00703
33,2020,20,18.7,3.11793
33,2020,20,18.7,3.0975
33,2020,20,18.7,3.07136
33,2020,20,18.7,3.04426
33,2020,20,18.7,3.01698
33,2020,20,18.7,2.99556
33,2020,20,18.5,2.97601
33,2020,20,18.5,2.96606
33,2020,20,18.7,3.06912
33,2020,20,18.7,3.04734
33,2020,20,18.7,3.0215
33,2020,20,18.5,2.92627
33,2020,20,18.5,2.91634
33,2020,17,10.2,2.18473
33,2020,20,18.5,2.91797
33,2020,17,10.2,2.17096
33,2020,20,18.7,2.97904
33,2020,20,18.7,2.99467
33,2020,20,18.7,2.97474
33,2020,20,18.7,2.94717
33,2020,20,18.7,2.98025
33,2020,20,18.7,2.91176
33,2020,28,0,1.27158
33,2020,28,0,1.26922
33,2020,28,0,1.27021
33,2020,28,13.3,1.27632
2,2020,27,9.2,1.38976
2,2020,27,0,0.689602
33,2020,31,8.39,1.83371
33,2020,31,8.39,1.83531
33,2020,31,8.39,1.83681
33,2020,31,8.39,1.82755
33,2020,31,8.39,1.8542
33,2020,31,8.39,1.85592
33,2020,31,8.39,1.85752
33,2020,31,8.39,1.84751
33,2020,31,8.39,1.86909
33,2020,31,8.39,1.87089
33,2020,31,8.39,1.87258
33,2020,31,8.39,1.86126
33,2020,31,8.39,1.88611
33,2020,31,8.39,1.88788
33,2020,19,6.1,1.9913
33,2020,19,6.1,1.9997
33,2020,19,6.1,2.00773
33,2020,19,6.1,1.98543
33,2020,19,6.1,1.97761
33,2020,19,6.1,1.97768
33,2020,19,6.1,1.9997
33,2020,19,6.1,1.99675
33,2020,19,6.1,2.00758
33,2020,19,6.1,2.01613
33,2020,19,6.1,2.02429
33,2020,19,6.1,2.00903
33,2020,19,6.1,1.99398
33,2020,19,6.1,1.99411
33,2020,17,8.2,0.942803
33,2020,20,9.2,4.9641
33,2020,20,9.2,4.98869
33,2020,20,9.2,5.04211
33,2020,20,9.2,5.25184
33,2020,20,9.2,5.31049
33,2020,20,9.2,5.26138
33,2020,17,9.2,2.61547
33,2020,17,9.2,2.57296
33,2020,19,6.1,2.01192
33,2020,19,6.1,2.01192
33,2020,19,6.1,2.02293
33,2020,19,6.1,2.0316
33,2020,19,6.1,2.03989
33,2020,19,6.1,2.02457
33,2020,19,6.1,2.0172
33,2020,19,6.1,2.00959
33,2020,19,6.1,2.03133
33,2020,19,6.1,2.03179
33,2020,19,6.1,2.04297
33,2020,19,6.1,2.03769
33,2020,19,6.1,2.05005
33,2020,19,6.1,2.05144
33,2020,19,6.1,2.06279
33,2020,19,6.1,2.08969
33,2020,23,10.2,0.471751
33,2020,23,10.2,0.466135
33,2020,23,10.2,0.462937
2,2020,31,8.5,1.08209
2,2020,31,8.5,1.12066
2,2020,29,11.7,1.18952
2,2020,29,11.7,1.23681
2,2020,16,0,1.83467
33,2020,31,7.9,2.42065
2,2020,31,11.4,0.919458
2,2020,31,11.4,0.865185
2,2020,31,11.4,0.800565
2,2020,33,11.4,0.745568
2,2020,33,11.4,0.692732
2,2020,33,11.4,0.685373
2,2020,31,11.4,0.775515
2,2020,31,11.4,0.754406
2,2020,33,11.4,0.619376
33,2020,25,8,1.9262
33,2020,25,8,1.92588
33,2020,25,8,1.93007
33,2020,25,8,1.92998
33,2020,25,8,1.91674
33,2020,25,8,1.91693
33,2020,25,8,1.90333
33,2020,25,8,1.90348
0,2020,27,0,1.28173
33,2020,22,16.1,1.00845
33,2020,22,16.1,1.00064
33,2020,40,18.6,1.13399
33,2020,40,18.6,1.1381
2,2020,40,18.6,1.12572
2,2020,40,18.6,1.14172
2,2020,40,18.6,1.12948
2,2020,40,18.6,1.14547
2,2020,40,18.6,1.13385
2,2020,40,18.6,1.14984
2,2020,40,18.6,1.12371
33,2020,21,9.1,1.30948
33,2020,21,9.1,1.31435
33,2020,21,9.1,1.32421
33,2020,21,9.1,1.34185
33,2020,21,9.1,1.39919
33,2020,31,0,0.877193
33,2020,22,14,4.00795
33,2020,22,14,4.00058
33,2020,22,14,4.0454
33,2020,31,7.1,1.09144
33,2020,31,7.1,0.998795
33,2020,22,0,3.64894
33,2020,22,0,3.70593
33,2020,22,0,3.69352
0,2020,27,0,1.79962
0,2020,27,0,1.79703
0,2020,27,0,1.80691
0,2020,27,0,1.80517
0,2020,27,0,1.80292
0,2020,27,0,1.80033
0,2020,27,0,1.81022
0,2020,27,0,1.78853
0,2020,27,0,1.7863
0,2020,27,0,1.78372
0,2020,27,0,1.79366
33,2020,20,12.5,1.33823
33,2020,20,12.5,1.34675
33,2020,20,12.5,1.31457
33,2020,20,12.5,1.32867
33,2020,34,10.5,0.854482
33,2020,23,12.1,0.708588
33,2020,26,12.1,0.712611
33,2020,26,12.1,0.712645
33,2020,26,12.1,0.722022
33,2020,26,12.1,0.726267
33,2020,26,12.1,0.725554
33,2020,26,12.1,0.630959
33,2020,26,12.1,0.603114
33,2020,26,12.1,0.602607
33,2020,26,12.1,0.602325
33,2020,20,12.1,0.830249
33,2020,20,12.1,0.829021
2,2020,38,11,1.55308
2,2020,42,11,1.59592
2,2020,38,11,1.5393
2,2020,38,11,1.56037
2,2020,38,11,1.54201
2,2020,38,11,1.54639
2,2020,38,11,1.56764
2,2020,38,11,1.67818
2,2020,42,11,1.71557
2,2020,38,11,1.64059
33,2020,22,17.29,4.10279
33,2020,22,17.29,4.14176
33,2020,22,17.29,4.09097
33,2020,22,17.29,4.06206
33,2020,22,17.29,4.17068
33,2020,22,17.29,4.12008
33,2020,22,17.29,4.08881
33,2020,22,17.29,4.13175
33,2020,20,20.1,2.77934
33,2020,20,20.1,2.73383
33,2020,20,20.1,2.6153
33,2020,20,20.1,2.618
33,2020,20,20.1,2.62663
0,2020,27,0,3.09035
33,2020,24,11.4,2.88948
33,2020,24,11.4,2.96095
33,2020,24,11.4,2.9038
2,2020,18,0,1.76788
2,2020,18,0,1.85303
2,2020,18,9.7,1.92897
2,2020,18,9.7,2.07765
33,2020,33,9.7,1.85646
33,2020,33,9.7,1.8552
33,2020,33,9.7,1.86433
2,2020,24,10.3,2.18813
33,2020,28,0,2.4989
33,2020,17,15.8,3.01043
33,2020,32,13.4,1.42028
0,2020,32,13.4,1.40697
33,2020,32,13.4,1.41171
33,2020,32,13.4,1.39833
2,2020,17,11.1,1.79858
33,2020,18,0,3.04778
33,2020,18,0,2.99709
33,2020,18,0,2.92313
33,2020,18,0,2.92216
33,2020,30,0,0.794717
0,2020,18,0,2.43788
33,2020,30,0,0.705545
33,2020,30,0,0.755388
0,2020,18,0,2.43541
0,2020,18,0,2.44777
0,2020,27,0,4.78618
0,2020,27,0,4.79841
0,2020,27,0,4.76593
0,2020,27,0,4.77941
0,2020,27,0,4.77941
0,2020,20,0,4.71104
0,2020,20,0,4.72376
0,2020,20,0,4.68923
0,2020,20,0,4.64991
0,2020,20,0,4.66757
0,2020,20,0,4.70685
0,2020,20,0,4.6518
33,2020,18,11.4,3.91343
33,2020,18,11.4,3.90332
33,2020,18,13.9,3.81079
33,2020,18,13.9,3.77398
33,2020,18,13.9,3.77987
33,2020,18,13.9,3.75106
33,2020,18,13.9,3.7571
33,2020,25,10.2,3.90023
33,2020,25,10.2,3.90502
33,2020,25,10.2,3.92949
33,2020,33,0,3.91152
33,2020,33,0,3.91603
33,2020,33,0,3.91362
33,2020,32,11.2,1.9254
33,2020,32,11.2,1.88031
33,2020,22,11.2,1.87233
33,2020,32,11.2,1.84276
33,2020,22,11.2,1.84739
33,2020,22,11.2,1.83762
33,2020,30,12.4,0.772336
33,2020,30,12.4,0.786232
33,2020,30,12.4,0.785683
33,2020,30,12.4,0.799513
33,2020,30,12.4,0.772838
0,2020,25,0,2.43041
0,2020,25,0,2.40823
0,2020,25,0,2.43667
2,2020,23,12.5,0.803596
2,2020,31,6.1,1.99095
2,2020,31,6.1,1.99404
2,2020,31,6.1,1.93999
2,2020,31,6.1,1.96464
33,2020,19,0,3.70802
33,2020,19,0,3.75433
33,2020,19,0,3.67742
33,2020,34,13.7,0.964489
33,2020,26,13.7,0.964731
2,2020,29,0,3.32827
2,2020,29,0,3.37959
2,2020,29,0,3.35273
2,2020,29,0,3.33761
2,2020,29,0,3.25402
0,2020,29,0,3.17378
2,2020,25,0,3.51192
33,2020,27,5.8,3.05219
33,2020,22,4.9,2.16611
33,2020,19,13,3.15462
33,2020,19,7.5,4.90817
33,2020,19,7.5,5.02771
33,2020,19,7.5,5.43549
33,2020,19,12.9,5.60084
33,2020,19,7.5,5.60839
33,2020,19,12.9,5.91767
33,2020,19,12.9,5.94804
2,2020,45,0,0.959475
2,2020,45,0,0.969828
2,2020,45,0,0.997619
2,2020,45,0,0.985852
0,2020,19,0,2.51632
33,2020,18,0,2.47171
33,2020,34,0,2.32143
33,2020,34,0,2.32662
33,2020,34,0,2.3261
33,2020,34,0,2.32541
33,2020,34,0,2.3313
33,2020,34,0,2.33373
33,2020,19,7.5,5.75668
33,2020,19,7.5,5.74353
33,2020,19,7.5,5.73383
33,2020,19,7.5,5.72754
33,2020,35,0,4.37403
33,2020,44,12.1,0.131537
0,2020,25,0,0.85639
0,2020,25,0,0.86775
0,2020,25,0,0.857331
0,2020,25,0,0.84634
0,2020,25,0,0.847178
0,2020,25,0,0.806095
0,2020,25,0,0.722383
33,2020,31,0,2.04153
33,2020,21,0,4.08188
33,2020,32,0,0.734633
33,2020,32,0,0.731194
33,2020,32,0,0.743475
33,2020,32,10.2,0.734517
33,2020,32,10.2,0.734517
33,2020,32,10.2,0.730272
33,2020,32,10.2,0.727025
33,2020,16,0,4.74991
33,2020,16,0,4.81963
33,2020,16,0,4.69638
33,2020,16,0,4.76609
33,2020,16,0,4.71146
33,2020,16,0,4.76803
33,2020,16,0,4.71902
33,2020,19,0,2.10298
33,2020,19,0,2.12401
33,2020,19,0,2.15279
33,2020,16,0,4.56672
33,2020,16,0,4.63472
33,2020,16,0,4.69316
33,2020,19,0,2.09154
33,2020,19,0,2.11697
33,2020,16,0,4.54838
33,2020,16,0,4.6161
33,2020,16,0,4.67044
33,2020,16,0,4.75217
33,2020,16,0,4.55714
33,2020,16,0,4.62455
33,2020,16,0,4.67857
0,2020,28,0,6.00371
33,2020,16,0,4.5359
33,2020,16,0,4.60354
33,2020,16,0,4.65726
33,2020,17,0,0.681032
33,2020,23,0,0.682785
33,2020,20,0,3.11462
33,2020,20,0,3.0366
33,2020,20,0,2.99911
33,2020,20,0,2.99783
33,2020,20,0,3.28977
33,2020,24,14.4,0.548226
33,2020,22,9.89,6.21724
33,2020,31,10.4,2.61342
33,2020,31,10.4,2.63729
33,2020,31,10.4,2.66267
33,2020,31,10.4,2.61392
33,2020,31,10.4,2.63813
33,2020,31,10.4,2.66386
33,2020,31,10.4,2.5867
33,2020,31,10.4,2.61225
33,2020,31,10.4,2.6383
33,2020,31,10.4,2.58654
33,2020,31,10.4,2.61292
33,2020,22,9.89,5.55644
33,2020,22,9.89,5.62019
33,2020,22,9.89,5.67523
33,2020,34,9.89,5.586
33,2020,34,0,5.6914
2,2020,21,8.1,5.2924
2,2020,21,8.1,5.34665
2,2020,21,8.1,5.41262
2,2020,21,8.1,5.50349
2,2020,21,8.1,5.39502
2,2020,21,8.1,5.44894
2,2020,21,8.1,5.5145
2,2020,21,8.1,5.58008
2,2020,21,14.7,5.44523
33,2020,22,0,2.59544
33,2020,22,0,2.58983
33,2020,22,12.8,7.16695
33,2020,22,12.8,7.18252
33,2020,22,12.8,7.04408
33,2020,22,12.8,7.07591
33,2020,22,8.8,2.08948
33,2020,22,8.8,2.07
33,2020,22,8.8,2.03343
33,2020,22,8.8,2.06849
33,2020,22,8.8,2.04918
33,2020,22,8.8,2.05916
33,2020,22,8.8,2.03987
33,2020,22,8.8,2.04778
33,2020,22,8.8,2.03621
33,2020,22,8.8,2.04826
33,2020,22,8.8,2.0294
33,2020,23,0,2.5641
33,2020,23,0,2.57008
33,2020,23,0,2.57505
33,2020,23,0,2.60004
33,2020,23,0,2.60933
33,2020,23,0,2.63415
33,2020,23,0,2.63831
33,2020,44,5.8,0.729167
33,2020,44,5.8,0.729101
33,2020,44,5.8,0.729035
33,2020,44,5.8,0.742686
33,2020,46,5.8,0.747249
33,2020,46,5.8,0.756341
33,2020,46,5.8,0.788043
33,2020,46,5.8,0.765468
33,2020,46,5.8,0.792644
33,2020,46,5.8,0.797065
33,2020,46,5.8,0.815217
33,2020,46,5.8,0.797174
33,2020,46,5.8,0.810652
33,2020,35,0,1.47667
33,2020,35,0,1.43422
0,2020,16,0,4.46034
0,2020,16,0,4.41341
0,2020,16,0,4.40453
0,2020,16,0,4.32751
0,2020,16,0,4.38419
0,2020,16,0,4.30724
0,2020,16,0,4.2007
0,2020,16,0,4.09291
33,2020,16,0,4.01399
33,2020,31,0,1.07574
33,2020,24,16.4,1.70961
33,2020,24,16.4,1.68976
33,2020,24,16.4,1.70909
33,2020,24,16.4,1.68946
33,2020,24,16.4,1.69853
33,2020,43,16.4,1.76206
33,2020,21,13.1,2.79124
33,2020,43,16.4,1.77002
33,2020,43,16.4,1.73485
33,2020,43,16.4,1.71876
33,2020,21,13.1,2.72277
33,2020,21,13.1,2.75108
33,2020,21,13.1,2.46589
33,2020,21,13.1,2.36363
33,2020,21,13.1,2.11594
33,2020,21,13.1,2.12464
0,2020,24,0,2.02836
0,2020,24,0,1.99731
0,2020,24,0,1.98476
0,2020,24,0,1.96129
0,2020,24,0,1.9561
0,2020,24,0,1.93249
0,2020,24,0,1.92929
0,2020,24,0,1.83011
33,2020,36,0,5.53445
33,2020,36,0,5.53557
33,2020,36,0,5.50668
33,2020,36,0,5.46781
33,2020,36,0,5.47658
33,2020,36,0,5.45063
33,2020,36,0,5.44454
33,2020,36,0,5.4624
33,2020,36,0,5.42645
33,2020,36,0,5.42112
0,2020,36,0,5.38686
33,2020,37,0,5.54677
33,2020,37,0,5.50858
33,2020,37,0,5.54784
33,2020,37,0,5.50973
33,2020,37,0,5.66205
2,2020,19,10.6,1.72984
33,2020,14,0,0.3137
33,2020,14,0,0.311804
2,2020,19,10.6,1.74818
0,2020,20,0,1.84933
0,2020,20,0,1.88062
33,2020,14,0,0.314688
33,2020,14,0,0.312779
0,2020,20,0,1.81991
0,2020,20,0,1.78027
0,2020,20,0,1.73368
0,2020,20,0,1.71833
0,2020,20,0,1.71567
0,2020,20,0,1.90093
33,2020,20,0,1.70504
33,2020,20,0,1.71893
33,2020,20,0,1.73317
33,2020,20,0,1.71455
33,2020,20,0,1.73604
33,2020,20,0,1.74968
33,2020,20,0,1.76368
33,2020,20,0,1.91488
0,2020,19,10.6,1.79945
33,2020,20,0,1.80796
33,2020,20,0,1.958
33,2020,32,8.7,0.534428
33,2020,33,0,0.675401
33,2020,22,4.6,0.602199
33,2020,22,4.6,0.604881
33,2020,22,4.6,0.607567
33,2020,22,4.6,0.615825
33,2020,22,4.6,0.604595
33,2020,22,4.6,0.629279
2,2020,36,11,0.799334
2,2020,36,11,0.84332
2,2020,36,11,0.865801
2,2020,36,11,0.871641
2,2020,36,11,0.860537
2,2020,36,11,0.855556
2,2020,36,11,0.85646
33,2020,26,11.5,0.913706
2,2020,36,11,0.888938
2,2020,36,11,0.894792
2,2020,36,11,0.884267
2,2020,36,11,0.878705
2,2020,36,11,0.878559
2,2020,36,11,0.878999
2,2020,36,11,0.879243
2,2020,36,11,0.87436
2,2020,36,11,0.891017
2,2020,36,11,0.896886
2,2020,36,11,0.886337
2,2020,36,11,0.881549
2,2020,36,11,0.915485
2,2020,36,11,0.910818
2,2020,36,11,0.90604
2,2020,36,11,0.917945
2,2020,36,11,0.945507
2,2020,36,11,0.951422
33,2020,23,16.79,1.57962
33,2020,23,16.79,1.71423
33,2020,23,16.79,1.73448
33,2020,23,16.79,1.74004
33,2020,23,16.79,1.76021
33,2020,20,0,9.07417
33,2020,20,0,9.24496
33,2020,20,0,9.06506
33,2020,20,0,9.24864
33,2020,20,0,9.06823
33,2020,20,0,9.39306
33,2020,20,0,9.25354
33,2020,20,0,9.07208
33,2020,20,0,9.55572
33,2020,20,0,9.41347
33,2020,20,0,9.28139
33,2020,20,0,9.09937
33,2020,20,0,9.5172
33,2020,20,0,9.58294
33,2020,20,0,9.43944
33,2020,20,0,9.31408
33,2020,20,0,9.13203
33,2020,25,11,2.45733
33,2020,22,0,5.01811
33,2020,22,0,5.03237
33,2020,22,0,5.07812
33,2020,19,9.6,9.41166
33,2020,21,0,10.8013
33,2020,21,0,10.8492
33,2020,19,9.6,9.74644
33,2020,36,0,11.767
33,2020,35,9.6,10.9594
33,2020,35,9.6,11.0637
33,2020,35,9.6,10.619
33,2020,35,9.6,11.0499
33,2020,35,9.6,11.1166
33,2020,36,0,11.2907
33,2020,36,0,11.2131
33,2020,36,0,11.7438
33,2020,36,0,11.8243
33,2020,16,9.6,10.0092
33,2020,35,9.6,11.1787
33,2020,35,9.6,11.2841
33,2020,36,0,11.3285
33,2020,36,0,11.2849
33,2020,16,9.6,10.0341
33,2020,16,9.6,10.2909
33,2020,19,7.5,9.23451
33,2020,36,0,11.3198
33,2020,16,9.6,10.056
33,2020,16,9.6,10.3131
33,2020,36,0,11.4118
33,2020,36,0,11.3572
33,2020,19,7.5,9.18702
33,2020,19,7.5,9.26197
33,2020,19,7.5,9.38153
33,2020,36,0,11.4133
33,2020,36,0,11.3601
33,2020,19,7.5,9.24616
33,2020,19,7.5,9.32058
33,2020,19,7.5,9.43978
33,2020,36,0,11.4615
33,2020,36,0,11.3718
33,2020,19,7.5,9.30033
33,2020,19,7.5,9.37423
33,2020,19,7.5,9.49312
33,2020,36,0,11.4201
33,2020,19,7.5,9.37654
33,2020,19,7.5,9.45009
