Type,Year,Age,Height,m
2,2019,0,17.79,3
2,2019,0,17.79,3
2,2019,0,17.79,3
2,2019,0,17.79,3
2,2019,0,17.79,3
0,2019,29,12.2,3
33,2019,43,19.29,3
33,2019,43,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,43,19.29,3
33,2019,43,19.29,3
33,2019,43,19.29,3
33,2019,43,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,43,19.29,3
33,2019,0,19.29,3
33,2019,0,19.29,3
33,2019,42,17,3
33,2019,42,17,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,30,9.3,3
33,2019,42,22,3
33,2019,42,22,3
33,2019,42,22,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,42,22,3
2,2019,42,22,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,30,9.3,3
2,2019,42,23.9,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,30,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,9.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
0,2019,24,7,3
2,2019,36,11.3,3
2,2019,36,11.3,3
2,2019,20,12.5,3
2,2019,20,12.5,3
2,2019,24,11.3,3
2,2019,24,11.3,3
2,2019,24,11.3,3
33,2019,0,11.3,3
33,2019,0,11.3,3
33,2019,0,11.3,3
2,2019,32,16.2,3
2,2019,32,16.2,3
0,2019,32,11.3,3
0,2019,32,11.3,3
0,2019,32,11.3,3
0,2019,32,11.3,3
0,2019,27,11.3,3
0,2019,32,11.3,3
0,2019,27,11.3,3
0,2019,27,11.3,3
2,2019,0,17.7,3
2,2019,43,16.29,3
2,2019,43,16.29,3
2,2019,43,16.29,3
33,2019,25,20.1,3
33,2019,20,13.4,3
33,2019,25,20.1,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
2,2019,34,10.8,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
33,2019,20,13.4,3
2,2019,44,13.4,3
2,2019,44,13.4,3
2,2019,44,13.4,3
2,2019,44,13.4,3
2,2019,31,15.4,3
2,2019,31,15.4,3
2,2019,31,15.4,3
0,2019,43,22.8,3
0,2019,43,22.8,3
0,2019,43,22.8,3
0,2019,43,22.8,3
0,2019,43,22.8,3
2,2019,43,22.8,3
2,2019,0,15.2,3
2,2019,0,15.2,3
2,2019,0,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,0,15.2,3
2,2019,0,15.2,3
2,2019,0,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,41,15.2,3
2,2019,52,16.29,3
2,2019,52,16.29,3
2,2019,43,14.6,3
2,2019,43,14.6,3
2,2019,43,15,3
2,2019,35,20.7,3
33,2019,27,10.4,3
33,2019,0,13.6,3
33,2019,19,11.2,3
33,2019,19,11.2,3
33,2019,19,11.2,3
33,2019,19,11.2,3
33,2019,19,11.2,3
2,2019,43,11.1,3
2,2019,44,20.6,3
2,2019,44,20.6,3
2,2019,44,20.6,3
2,2019,44,20.6,3
2,2019,44,20.6,3
2,2019,47,11.4,3
2,2019,0,20.6,3
2,2019,0,20.6,3
2,2019,0,20.6,3
2,2019,47,11.4,3
33,2019,18,15.9,3
33,2019,18,15.9,3
33,2019,18,15.9,3
33,2019,18,15.9,3
33,2019,18,15.9,3
33,2019,18,15.9,3
33,2019,21,12.8,3
33,2019,21,12.8,3
33,2019,32,13.3,3
33,2019,21,12.8,3
33,2019,32,13.3,3
33,2019,21,12.8,3
33,2019,21,12.8,3
33,2019,21,12.8,3
33,2019,21,12.8,3
33,2019,21,17.5,3
33,2019,21,17.5,3
33,2019,22,13.6,3
33,2019,22,13.6,3
33,2019,22,13.6,3
33,2019,22,13.6,3
33,2019,22,13.6,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,22,12.4,3
33,2019,37,12.5,3
33,2019,37,12.5,3
33,2019,0,12.8,3
33,2019,0,12.8,3
33,2019,0,12.8,3
33,2019,21,11.5,3
33,2019,24,12.4,3
33,2019,24,12.4,3
33,2019,24,12.4,3
33,2019,16,9.89,3
33,2019,14,11.8,3
0,2019,32,11.3,3
0,2019,32,11.3,3
0,2019,32,11.3,3
0,2019,16,11.3,3
0,2019,16,11.3,3
0,2019,16,11.3,3
33,2019,14,11.8,3
0,2019,16,11.3,3
0,2019,16,11.3,3
33,2019,13,9.7,3
33,2019,13,9.7,3
33,2019,13,9.7,3
33,2019,13,9.7,3
33,2019,13,9.7,3
33,2019,13,7.2,3
33,2019,13,9.7,3
2,2019,36,11.3,3
2,2019,36,11.3,3
33,2019,25,19.3,3
33,2019,25,19.3,3
33,2019,25,19.3,3
33,2019,25,19.3,3
0,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
0,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
2,2019,37,10.3,3
33,2019,21,17.29,3
33,2019,36,13.1,0
33,2019,36,13.1,0
33,2019,36,13.1,0
33,2019,36,13.1,0
33,2019,36,13.1,0
33,2019,36,13.1,0
33,2019,36,13.1,0
33,2019,47,20.8,3
33,2019,47,19.4,3
2,2019,60,20.8,3
33,2019,60,20.8,3
33,2019,47,20.8,3
33,2019,47,19.4,3
2,2019,60,20.8,3
2,2019,60,20.8,3
33,2019,60,20.8,3
33,2019,47,20.8,3
33,2019,47,20.8,3
33,2019,47,20.8,3
2,2019,60,20.8,3
33,2019,47,20.8,3
33,2019,47,20.8,3
33,2019,60,20.8,3
33,2019,47,20.8,3
33,2019,47,20.8,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,45,13,3
33,2019,36,13,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
33,2019,21,9.2,3
2,2019,26,16.29,3
2,2019,26,16.29,3
2,2019,26,16.29,3
2,2019,26,16.29,3
2,2019,26,15.4,3
2,2019,26,16.29,3
2,2019,26,15.4,3
2,2019,33,13.5,3
2,2019,33,13.5,3
2,2019,33,13.5,3
2,2019,35,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
2,2019,44,13.3,3
33,2019,24,18.9,3
2,2019,0,12.8,3
2,2019,0,12.8,3
2,2019,0,12.8,3
33,2019,24,18.9,3
2,2019,45,13.2,3
2,2019,0,12.8,3
2,2019,0,12.8,3
2,2019,0,12.8,3
2,2019,0,12.8,3
2,2019,0,12.8,3
2,2019,0,12.8,3
2,2019,45,13.2,3
2,2019,42,16.7,3
2,2019,0,17,3
33,2019,31,11.3,3
33,2019,55,8.5,3
33,2019,55,15.6,3
33,2019,55,8.5,3
33,2019,55,8.5,3
33,2019,55,8.5,3
33,2019,55,15.6,3
33,2019,55,15.6,3
33,2019,55,8.5,3
33,2019,55,8.5,3
33,2019,55,15.6,3
33,2019,55,15.6,3
33,2019,55,15.6,3
33,2019,55,15.6,3
33,2019,55,15.6,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,22,18.7,3
33,2019,33,16.7,3
2,2019,30,11.3,3
2,2019,30,11.3,3
33,2019,0,14.6,3
33,2019,0,10,3
33,2019,0,10,3
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,23,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,23,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,23,12.1,9
33,2019,0,12.1,9
33,2019,0,12.1,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,23,15.8,9
33,2019,50,13.7,0
33,2019,47,14.2,0
33,2019,47,14.2,0
33,2019,28,11.2,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
33,2019,44,11.7,3
2,2019,35,15.2,3
2,2019,35,15.2,3
2,2019,35,15.2,3
2,2019,35,15.2,3
2,2019,35,15.2,3
2,2019,35,15.2,3
33,2019,23,8.5,3
33,2019,6,12.1,3
33,2019,6,12.1,3
33,2019,6,12.1,3
33,2019,6,12.1,3
33,2019,6,12.1,3
33,2019,6,12.1,3
33,2019,21,22.6,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,40,11.7,3
0,2019,19,13.6,3
0,2019,19,13.6,3
0,2019,19,13.6,3
0,2019,19,13.6,3
0,2019,20,13.6,3
0,2019,20,13.6,3
0,2019,20,13.6,3
0,2019,20,13.6,3
2,2019,20,13.6,3
0,2019,20,13.6,3
0,2019,20,13.6,3
2,2019,20,13.6,3
33,2019,0,9.3,3
33,2019,24,17.4,3
33,2019,24,17.4,3
33,2019,24,13,3
2,2019,41,13.4,3
2,2019,41,13.4,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,50,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
33,2019,28,15.8,3
0,2019,28,15.8,3
0,2019,28,15.8,3
0,2019,20,15.8,3
0,2019,20,15.8,3
33,2019,20,15.8,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,25,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,25.8,3
33,2019,28,25.8,3
33,2019,28,25.8,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,25.8,3
33,2019,28,25.8,3
33,2019,28,25.8,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,28,25.8,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,27,19.1,3
33,2019,28,19.1,3
33,2019,28,19.1,3
33,2019,42,8.89,3
33,2019,28,24,3
33,2019,61,18.2,3
2,2019,28,24.1,3
2,2019,41,13.6,3
2,2019,41,13.6,3
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
33,2019,43,15.6,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
0,2019,40,11.7,0
2,2019,49,13.6,0
2,2019,49,13.6,0
2,2019,41,13.6,0
2,2019,41,13.6,0
2,2019,41,13.6,0
33,2019,48,23.3,0
33,2019,48,23.3,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,23.3,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,23.3,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,23.3,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,24.2,0
33,2019,48,23.3,0
33,2019,48,24.2,0
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,26,22.6,3
33,2019,38,11.6,3
33,2019,38,11.6,3
33,2019,38,11.6,3
33,2019,26,21.6,3
33,2019,26,21.6,3
2,2019,26,21.6,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,26,17.9,3
2,2019,26,17.9,3
33,2019,26,17.9,3
2,2019,26,17.9,3
2,2019,26,17.9,3
2,2019,26,17.9,3
33,2019,26,17.9,3
2,2019,26,17.9,3
33,2019,26,17.9,3
33,2019,42,20.2,0
33,2019,42,20.2,0
33,2019,42,20.2,0
33,2019,42,20.2,0
33,2019,42,18.9,0
33,2019,42,18.9,0
33,2019,26,8.89,3
33,2019,14,9,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
2,2019,32,9.39,3
33,2019,20,8.5,3
33,2019,20,8.5,3
33,2019,20,8.5,3
33,2019,20,8.5,3
33,2019,20,8.5,3
33,2019,20,8.5,3
33,2019,24,10.3,3
33,2019,20,8.5,3
2,2019,24,9.39,3
2,2019,24,9.39,3
2,2019,24,9.39,3
2,2019,24,9.39,3
33,2019,24,6.3,3
33,2019,16,12.6,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
33,2019,18,6.3,3
0,2019,37,8.89,3
0,2019,37,8.89,3
0,2019,37,8.89,3
0,2019,37,8.89,3
0,2019,37,8.89,3
33,2019,37,8.89,3
33,2019,37,8.89,3
33,2019,37,8.89,3
33,2019,37,8.89,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
33,2019,33,8.8,3
2,2019,28,9.89,3
33,2019,23,7.7,3
33,2019,28,9.89,3
33,2019,33,8.8,3
33,2019,34,8.8,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,24,6.5,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,23,10.2,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,23,10.2,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,10.2,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,9.6,3
33,2019,22,10.2,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
2,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,41,9.6,3
33,2019,35,9.6,3
33,2019,20,12,3
33,2019,22,13.7,3
33,2019,22,13.7,3
